ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT4,PAY_AMT5,PAY_AMT6,Pay%1,Pay%2,Pay%3,default,FICO
7880,240000,2,2,1,44,232995,216167,211111,7641,7522,7949,0.03,0.03,0.04,0,MT700
7881,50000,2,2,2,24,2411,2411,2411,1,1,1,0,0,0,1,LT500
7885,130000,1,2,2,33,121377,123655,125917,4511,4611,5111,0.04,0.04,0.04,0,MT700
7888,2.00E+05,1,2,1,29,181235,192713,189449,14411,1,6711,0.08,0,0.04,0,LT500
7894,120000,2,2,2,23,22321,32151,36644,21111,11111,11111,0.95,0.35,0.3,0,MT700
7900,80000,2,3,1,53,71474,72936,63912,3111,3111,3111,0.04,0.04,0.05,0,MT700
7908,50000,1,2,2,29,27898,27315,27719,1,1111,2111,0,0.04,0.08,0,MT700
7913,180000,2,1,2,27,111341,98419,85259,3411,2981,3111,0.03,0.03,0.04,0,MT700
7917,4.00E+05,2,2,2,35,4928,8235,3317,8235,1,1718,1.67,0,0.52,0,LT500
7920,60000,2,2,2,24,23178,22618,23951,1111,2511,1311,0.05,0.11,0.05,0,MT700
7925,210000,2,2,2,26,146954,137937,134581,5511,5111,5511,0.04,0.04,0.04,0,MT700
7928,120000,2,3,1,50,64398,42588,42863,1511,1663,1445,0.02,0.04,0.03,0,MT700
7947,20000,2,2,1,50,21111,21388,19915,1,1,994,0,0,0.05,1,LT500
7958,150000,1,1,2,29,114123,132321,37683,2311,1427,1111,0.02,0.01,0.03,0,LT500
7969,20000,1,3,1,45,13157,12813,13851,1,1261,1,0,0.1,0,1,LT500
7983,150000,1,1,2,38,143259,142519,142162,5199,5472,5111,0.04,0.04,0.04,0,MT700
7985,30000,2,3,2,21,27262,27262,24265,1,1,1,0,0,0,0,LT500
7986,360000,2,1,2,32,43911,88865,12114,51111,12114,961,1.16,0.14,0.08,0,MT700
7993,50000,2,2,2,23,34176,34685,33976,1311,1,3711,0.04,0,0.11,1,LT500
7998,230000,2,2,2,38,111139,113365,115625,4267,4311,4184,0.04,0.04,0.04,0,MT700
8007,80000,2,2,2,27,45981,46132,46192,1665,1711,1833,0.04,0.04,0.04,1,LT500
8014,20000,2,1,2,22,15518,16265,16716,1111,711,1111,0.07,0.04,0.07,0,MT700
8017,220000,1,2,1,40,175171,174726,175157,6316,6514,6514,0.04,0.04,0.04,0,MT700
8021,30000,2,2,1,45,31124,29333,31177,1153,1321,967,0.04,0.05,0.03,1,LT500
8027,190000,1,3,1,50,112163,114484,121179,4311,8711,4511,0.04,0.08,0.04,0,MT700
8028,130000,2,2,1,45,127362,128726,129181,9411,3611,5511,0.07,0.03,0.04,0,MT700
8036,260000,2,1,2,30,111217,112713,84519,4111,4114,3111,0.04,0.04,0.04,0,MT700
8038,270000,2,1,2,36,11532,6559,511,6559,511,961,0.57,0.08,1.88,0,MT700
8043,160000,2,2,2,42,98111,99669,111664,3762,3811,3897,0.04,0.04,0.03,1,LT500
8049,70000,1,2,2,41,42316,41352,44342,1,4111,2111,0,0.1,0.05,1,LT500
8051,170000,2,2,1,43,14716,8172,8244,8172,8244,13733,0.56,1.01,1.67,0,MT700
8052,30000,1,2,1,36,25919,27535,28197,2138,1268,1,0.08,0.05,0,0,MT700
8055,270000,2,2,2,25,25434,25966,26486,942,951,1111,0.04,0.04,0.04,0,MT700
8057,360000,1,1,1,43,35765,9681,3112,11153,4116,515,0.31,0.43,0.17,0,MT700
8068,50000,1,2,2,32,19994,21258,19783,729,1,397,0.04,0,0.02,0,LT500
8072,30000,1,2,2,33,56359,28847,13131,2546,1111,1,0.05,0.04,0,0,MT700
8075,80000,2,2,2,30,41152,41111,42171,1711,1811,1811,0.04,0.04,0.04,0,MT700
8078,230000,2,1,2,38,35511,26828,19887,11111,6111,4111,0.31,0.23,0.21,0,MT700
8081,230000,1,3,1,30,35161,24985,25176,1118,1136,513,0.03,0.05,0.02,0,MT700
8093,270000,2,2,2,26,72785,71836,55234,5111,5234,3111,0.07,0.07,0.06,0,MT700
8097,240000,1,1,1,30,198585,212762,212932,7324,7211,7174,0.04,0.03,0.03,0,MT700
8102,50000,1,2,2,39,49217,49599,51594,1938,1961,2111,0.04,0.04,0.04,0,MT700
8103,360000,1,1,1,48,18258,6989,7691,1111,3116,189853,0.06,0.45,24.69,0,MT700
8111,50000,2,3,1,22,45189,46214,48914,1911,3611,1,0.04,0.08,0,0,MT700
8112,30000,2,1,2,36,26578,27133,27783,983,1199,751,0.04,0.04,0.03,1,LT500
8132,210000,2,2,2,37,43339,44245,45125,1615,1615,1698,0.04,0.04,0.04,0,MT700
8135,50000,2,3,1,35,21826,11218,11111,516,411,311,0.02,0.04,0.03,1,LT500
8138,140000,1,1,2,27,98172,93677,95276,4111,4111,5111,0.04,0.04,0.05,0,MT700
8140,50000,2,2,1,34,51526,51524,48511,6111,1,2111,0.12,0,0.04,1,LT500
8141,10000,1,2,2,35,9559,9855,11142,611,511,211,0.06,0.05,0.02,0,MT700
8149,30000,2,1,1,30,18527,18758,19285,679,837,721,0.04,0.04,0.04,1,LT500
8152,260000,2,2,1,41,3541,2957,917,2957,917,1,0.84,0.31,0,0,MT700
8164,50000,1,2,1,49,21867,19774,21486,711,1111,2611,0.03,0.06,0.12,1,LT500
8165,290000,1,1,1,56,232732,221461,224781,11111,7997,7624,0.05,0.04,0.03,0,MT700
8168,30000,1,2,1,38,16611,11959,12957,11959,1211,1,0.72,0.1,0,0,MT700
8179,50000,1,2,2,29,42145,42822,43962,1611,2111,1711,0.04,0.05,0.04,1,LT500
8192,180000,2,2,2,25,1127,596,589,596,589,1115,0.53,0.99,1.89,0,MT700
8195,50000,1,2,2,35,18568,18741,19136,1111,1111,1111,0.06,0.06,0.06,0,MT700
8219,30000,2,2,2,46,27571,28175,29165,1111,1455,775,0.04,0.05,0.03,0,MT700
8225,30000,2,2,1,22,29462,28859,29122,1,1191,1131,0,0.04,0.04,0,MT700
8227,10000,1,3,2,36,11141,9735,11362,1,791,1,0,0.08,0,0,MT700
8228,110000,2,2,1,35,57595,58814,61186,2111,2211,3111,0.04,0.04,0.05,1,LT500
8231,50000,2,3,1,46,31748,31162,31116,1,3111,798,0,0.1,0.03,1,LT500
8234,120000,2,2,2,24,47182,54317,53291,8111,1,5111,0.17,0,0.1,0,LT500
8235,30000,1,2,2,26,24844,25364,25935,921,992,1111,0.04,0.04,0.04,0,MT700
8236,330000,2,2,1,28,246414,253338,249117,11111,1,12111,0.05,0,0.05,0,LT500
8245,260000,1,2,2,27,135141,124475,117735,5111,3911,3246,0.04,0.03,0.03,0,MT700
8258,310000,1,1,1,39,22432,24158,25646,2111,2111,3111,0.09,0.09,0.12,0,MT700
8259,180000,2,1,2,33,113147,115572,117661,4511,4511,5311,0.04,0.04,0.05,0,MT700
8266,140000,1,2,1,46,97268,99961,86728,4498,86728,2412,0.05,0.87,0.03,1,LT500
8272,60000,2,1,2,32,31837,32246,32122,2111,1511,3111,0.07,0.05,0.1,0,MT700
8273,50000,1,2,2,24,12769,13512,14772,1511,1511,3111,0.12,0.11,0.21,0,MT700
8280,90000,2,3,1,39,3169,3847,5413,3852,5417,4721,1.22,1.41,0.87,0,MT700
8282,110000,2,1,1,29,2761,1381,1711,1,1711,1,0,1.24,0,0,MT700
8289,80000,2,2,1,42,21631,22961,19269,3111,1111,1111,0.14,0.05,0.06,1,LT500
8296,1.00E+05,1,1,2,29,78318,79911,81631,3111,3211,3111,0.04,0.04,0.04,1,LT500
8301,290000,2,2,2,29,212359,216989,221261,8111,8111,8211,0.04,0.04,0.04,0,MT700
8303,30000,2,3,2,24,23192,22711,22954,1,1111,1111,0,0.05,0.05,0,MT700
8305,3.00E+05,2,1,2,26,155562,158448,162626,5111,6111,6111,0.03,0.04,0.04,0,MT700
8319,60000,1,2,1,43,22671,17711,951,876,1252,1,0.04,0.07,0,0,MT700
8320,50000,1,2,1,42,11112,11374,5919,2143,5919,16346,0.19,0.52,2.76,1,LT500
8339,480000,1,1,1,58,18791,5919,68988,5941,69337,211655,0.32,11.71,3.07,1,LT500
8340,160000,1,2,1,50,697,895,1341,895,1341,412,1.28,1.5,0.31,0,MT700
8345,320000,2,3,1,39,8275,7616,14611,7616,11111,11111,0.92,1.46,0.76,0,MT700
8346,30000,2,1,1,35,26592,23874,23293,1111,1111,664,0.04,0.05,0.03,1,LT500
8355,170000,1,2,1,42,117453,115778,117411,4511,4511,4511,0.04,0.04,0.04,0,MT700
8361,130000,2,3,1,45,541,11141,953,11141,953,9622,20.59,0.09,10.1,0,MT700
8362,20000,1,2,1,32,19412,19617,19821,921,751,311,0.05,0.04,0.02,1,LT500
8374,20000,2,2,3,47,9912,11136,11411,432,611,1,0.04,0.05,0,0,MT700
8379,60000,1,2,1,39,13199,14537,16928,2111,5111,2111,0.16,0.35,0.12,0,MT700
8390,20000,1,2,2,24,17967,17538,18647,1,1411,1,0,0.08,0,0,MT700
8396,360000,2,1,2,29,12846,4548,9821,22,9865,14847,0,2.17,1.51,0,MT700
8404,470000,2,1,2,31,11685,5193,2791,5193,2791,9527,0.44,0.54,3.41,0,MT700
8410,120000,2,2,2,30,117392,117791,112515,4625,4129,4237,0.04,0.04,0.04,0,MT700
8420,110000,1,2,1,46,51741,49115,49529,1,1931,1611,0,0.04,0.03,1,LT500
8421,50000,1,2,1,40,11122,9146,9341,321,336,174,0.03,0.04,0.02,0,MT700
8425,140000,1,1,1,43,71871,71923,64212,2378,3114,2148,0.03,0.04,0.03,0,MT700
8427,50000,1,2,2,24,9619,9657,9927,351,431,198,0.04,0.04,0.02,0,MT700
8429,150000,1,1,2,35,148517,152144,136643,5322,21,5133,0.04,0,0.04,0,LT500
8430,240000,1,3,1,43,186771,181458,178722,7111,7111,6511,0.04,0.04,0.04,0,MT700
8432,240000,1,2,1,44,6517,2955,1192,2295,1192,2176,0.35,0.4,1.83,0,MT700
8436,290000,2,2,1,39,69452,73627,77891,5111,5111,7111,0.07,0.07,0.09,0,MT700
8448,70000,2,2,2,26,28342,24894,25272,755,1129,5313,0.03,0.05,0.21,1,LT500
8455,80000,2,1,2,29,8161,9391,4337,9391,4511,1,1.15,0.48,0,1,LT500
8459,250000,2,2,1,35,245131,247911,247353,8431,8818,7821,0.03,0.04,0.03,0,MT700
8470,180000,2,2,1,37,9537,38456,35947,31369,1268,1118,3.29,0.03,0.03,1,LT500
8474,250000,2,1,2,35,25231,17119,4553,4875,411,1,0.19,0.02,0,0,MT700
8479,50000,2,1,2,24,1693,1138,748,1138,895,1528,0.67,0.79,2.04,0,MT700
8483,30000,2,1,2,27,2671,11312,15643,11312,15643,9947,4.24,1.38,0.64,0,MT700
8495,50000,2,3,1,61,6354,4918,3724,1,133,51,0,0.03,0.01,0,MT700
8499,10000,1,2,2,34,11327,11552,18836,391,436,211,0.03,0.04,0.01,0,MT700
8501,4.00E+05,2,1,1,28,392932,394411,411127,13561,28111,1,0.03,0.07,0,0,MT700
8503,50000,2,2,2,22,29381,28957,28435,818,1211,775,0.03,0.04,0.03,0,MT700
8505,10000,2,2,2,22,7192,7411,7311,1253,2311,3111,0.17,0.31,0.43,0,MT700
8516,410000,1,1,2,29,44116,38728,36541,5129,4325,6129,0.12,0.11,0.17,0,MT700
8559,230000,1,2,2,30,98333,88919,78872,3511,2872,3111,0.04,0.03,0.04,0,MT700
8562,80000,1,1,1,38,45324,41887,38611,2133,5111,1511,0.05,0.12,0.04,0,MT700
8572,150000,2,2,1,31,15216,1423,8923,1457,9147,22721,0.1,6.43,2.55,0,MT700
8573,70000,2,2,2,27,36818,37734,38353,1521,1411,1524,0.04,0.04,0.04,0,MT700
8586,280000,2,1,2,47,184271,131954,92215,4413,3532,3511,0.02,0.03,0.04,0,MT700
8592,50000,1,2,2,27,9818,9113,9213,511,511,659,0.05,0.06,0.07,0,MT700
8599,50000,2,2,2,24,17575,14691,14393,5111,2111,5111,0.29,0.14,0.36,1,LT500
8602,240000,1,1,1,37,217991,221981,214321,7515,7273,7519,0.03,0.03,0.04,0,MT700
8603,30000,1,1,2,47,28819,31399,29761,2211,1,1211,0.08,0,0.04,0,LT500
8609,30000,1,2,2,32,29879,29382,23111,996,1111,1,0.03,0.04,0,0,MT700
8613,30000,1,1,2,34,31157,31714,31496,1759,1,15912,0.06,0,0.51,0,LT500
8638,50000,1,1,2,29,19894,21572,21231,1111,1111,2111,0.06,0.05,0.1,0,MT700
8642,20000,1,1,2,23,19161,19661,19816,788,558,198,0.04,0.03,0.01,1,LT500
8644,20000,1,2,2,38,18895,19325,19859,1511,1111,1111,0.08,0.06,0.06,0,MT700
8648,80000,2,2,2,38,49516,45722,46661,1711,1711,2111,0.03,0.04,0.05,0,MT700
8654,130000,2,2,1,31,15316,8115,5965,727,5222,4211,0.05,0.64,0.71,0,MT700
8656,110000,2,2,1,33,9986,9981,11714,411,2111,1,0.04,0.21,0,0,MT700
8664,1.00E+05,2,1,2,42,96837,98894,111511,2854,2511,1,0.03,0.03,0,0,MT700
8673,50000,1,1,2,23,18727,13793,19354,1111,6111,1111,0.06,0.44,0.06,0,MT700
8683,50000,2,2,2,24,26946,22458,23569,817,1486,3511,0.03,0.07,0.15,1,LT500
8684,380000,1,1,1,34,81187,82793,85311,2696,3569,5241,0.03,0.04,0.06,0,MT700
8686,50000,2,2,2,23,11178,9654,9648,511,311,511,0.05,0.03,0.05,0,MT700
8705,80000,2,2,1,41,59121,117568,72869,2215,31111,3111,0.04,0.26,0.04,0,MT700
8706,2.00E+05,1,1,2,36,35797,36187,38515,1311,3111,1,0.04,0.09,0,0,MT700
8708,1.00E+05,2,2,2,29,33365,29261,31173,1511,1311,4111,0.05,0.04,0.13,1,LT500
8716,2.00E+05,2,1,2,44,33435,32778,3277,3111,3277,29928,0.09,0.1,9.13,0,MT700
8720,1.00E+05,1,1,2,27,61153,64976,66319,5111,2411,2384,0.08,0.04,0.04,0,MT700
8722,350000,2,1,2,31,68911,58259,47743,2111,2111,2111,0.03,0.04,0.04,0,MT700
8736,80000,1,1,2,26,41793,42991,42854,3111,2111,1156,0.07,0.05,0.03,0,MT700
8741,210000,1,1,2,34,51344,51174,52229,2111,2111,2151,0.04,0.04,0.04,0,MT700
8743,170000,2,2,2,25,49464,46476,19417,949,1143,17336,0.02,0.02,0.89,0,MT700
8744,240000,2,1,2,38,186168,166745,165582,11111,5111,11111,0.06,0.03,0.07,0,MT700
8754,150000,2,2,2,44,44446,45394,46712,1611,2111,2111,0.04,0.05,0.05,0,MT700
8769,50000,1,2,2,25,8195,8367,8534,314,316,316,0.04,0.04,0.04,1,LT500
8770,340000,2,3,2,27,153381,143426,139945,5117,5159,7382,0.03,0.04,0.05,0,MT700
8772,320000,2,2,1,53,155528,158745,161937,4511,4544,5111,0.03,0.03,0.03,0,MT700
8783,210000,2,2,2,29,36116,36287,5695,1193,2968,1431,0.03,0.08,0.25,0,MT700
8784,50000,2,2,1,34,7592,1582,1199,593,242,17112,0.08,0.15,14.27,0,MT700
8788,320000,2,2,1,39,69339,31525,31861,5111,5111,7111,0.07,0.16,0.22,0,MT700
8800,3.00E+05,2,2,2,31,11797,15571,17313,4111,2111,3111,0.35,0.14,0.18,0,MT700
8801,50000,1,3,1,51,11361,11139,11117,1111,411,1111,0.1,0.04,0.1,1,LT500
8809,80000,2,1,2,25,7595,7153,7182,111,443,1,0.01,0.06,0,1,LT500
8822,30000,2,2,2,23,29176,29958,31521,1411,1211,1,0.05,0.04,0,1,LT500
8829,2.00E+05,1,1,1,40,2982,6113,15916,6131,16128,4211,2.06,2.64,0.26,0,MT700
8834,90000,1,2,1,37,38144,39177,36687,1598,1461,1354,0.04,0.04,0.04,0,MT700
8836,430000,2,2,1,32,77875,62675,48764,2511,2121,2111,0.03,0.03,0.04,0,MT700
8877,50000,2,2,1,37,18182,18461,18831,671,676,711,0.04,0.04,0.04,0,MT700
8881,660000,2,2,2,33,331565,329614,322581,12118,11513,12119,0.04,0.03,0.04,0,MT700
8884,1.00E+05,1,2,1,24,14683,15111,15316,711,711,1,0.05,0.05,0,1,LT500
8888,220000,2,1,1,43,2181,4161,2181,2181,2181,4161,1,0.52,1.91,0,MT700
8898,20000,2,1,2,24,8211,11876,4792,5111,5411,13324,0.62,0.46,2.78,0,MT700
8903,270000,1,1,1,47,5572,3697,19529,3715,19626,2777,0.67,5.31,0.14,0,MT700
8908,60000,2,2,2,25,26667,26618,27665,1111,1511,1111,0.04,0.06,0.04,0,MT700
8913,230000,2,3,2,34,1382,1211,821,1111,811,2111,0.8,0.67,2.57,0,MT700
8915,330000,1,2,2,28,41978,46728,41512,5139,2164,2111,0.12,0.05,0.05,0,MT700
8939,210000,2,1,2,29,15378,18116,18814,3111,1111,1111,0.2,0.06,0.06,0,MT700
8940,1.00E+05,1,2,2,26,34419,37782,76185,4511,41111,3111,0.13,1.09,0.04,0,MT700
8947,50000,1,3,1,53,8824,9118,9187,326,328,339,0.04,0.04,0.04,0,MT700
8967,40000,2,3,2,23,34985,35719,36428,1296,1312,1348,0.04,0.04,0.04,1,LT500
8994,50000,1,3,2,44,16748,17177,17691,711,811,1111,0.04,0.05,0.06,0,MT700
9000,280000,2,2,1,35,1596,1672,1596,1672,1562,326,1.05,0.93,0.2,0,MT700
9003,30000,1,2,1,36,21655,22646,23764,1511,1511,1511,0.07,0.07,0.06,1,LT500
9009,560000,1,2,1,32,2512,11461,3412,46518,3421,11467,18.52,0.3,3.36,0,MT700
9011,270000,1,1,1,41,571,7711,571,7711,571,571,13.5,0.07,1,0,MT700
9012,3.00E+05,2,1,2,48,269117,275231,261419,11511,11111,11111,0.04,0.04,0.04,1,LT500
9013,1.00E+05,2,2,1,29,82711,84242,82731,3111,1,3311,0.04,0,0.04,0,LT500
9016,70000,1,3,1,56,49242,29993,29618,3111,1511,1511,0.06,0.05,0.05,0,MT700
9018,180000,2,2,1,51,15787,16117,17162,671,1411,716,0.04,0.09,0.04,0,MT700
9026,20000,1,1,2,25,18141,18414,16213,773,772,354,0.04,0.04,0.02,0,MT700
9053,280000,2,2,1,50,1168,48313,11252,48313,11252,19226,41.36,0.23,1.71,0,MT700
9062,220000,2,1,1,46,196229,191151,183779,7111,6911,6411,0.04,0.04,0.03,0,MT700
9069,30000,2,2,1,34,24745,22815,11745,2111,11745,18572,0.09,0.51,1.58,0,MT700
9071,50000,2,1,2,27,47864,51856,48391,3911,1,2111,0.08,0,0.04,0,LT500
9073,5.00E+05,2,1,2,29,154127,149472,139131,5663,1,4448,0.04,0,0.03,0,LT500
9082,120000,2,1,1,51,99181,116311,114433,9111,1,5111,0.09,0,0.04,0,LT500
9085,50000,2,1,2,27,48542,49631,51147,2111,1711,2111,0.04,0.03,0.04,1,LT500
9090,180000,2,1,2,31,81162,79958,178148,1,1.11E+05,1,0,1.39,0,1,LT500
9106,180000,2,2,2,34,126724,125786,127419,5111,4611,5111,0.04,0.04,0.04,1,LT500
9108,110000,1,1,1,32,111532,112779,111966,4111,1,11161,0.04,0,0.1,1,LT500
9109,50000,1,3,2,28,15519,15129,13747,521,622,5111,0.03,0.04,0.37,0,MT700
9110,290000,2,2,1,48,27114,3511,12511,3511,12511,5797,0.13,3.56,0.46,0,MT700
9112,480000,1,2,1,39,315167,321825,328781,12111,12511,12211,0.04,0.04,0.04,0,MT700
9132,130000,2,3,1,46,21217,21891,21541,1111,1111,799,0.05,0.05,0.04,1,LT500
9133,250000,1,2,1,36,136787,139385,122947,5511,5111,5111,0.04,0.04,0.04,0,MT700
9137,3.00E+05,2,1,2,28,32678,36147,41513,4111,5111,1,0.13,0.14,0,0,MT700
9138,2.00E+05,2,1,1,35,4476,6491,1262,6619,1262,1974,1.48,0.19,1.56,0,MT700
9147,70000,2,3,1,35,27591,27851,28185,1111,1113,2111,0.04,0.04,0.07,1,LT500
9151,220000,1,2,1,41,1759,1824,7122,1824,7122,2515,1.04,3.9,0.35,0,MT700
9156,160000,1,1,2,30,14161,6181,2111,6181,2111,291,0.44,0.34,0.14,0,MT700
9157,180000,2,2,1,39,28221,29261,31173,1511,1411,5351,0.05,0.05,0.17,0,MT700
9161,360000,2,1,2,30,1981,11781,2136,11819,2111,5611,5.97,0.18,2.63,0,MT700
9166,260000,1,2,1,34,165911,169863,71413,4789,2451,1517,0.03,0.01,0.02,0,LT500
9169,70000,2,3,2,55,29592,29713,19582,3111,717,595,0.11,0.02,0.03,0,MT700
9171,70000,2,2,2,30,32213,32884,33587,1211,1251,2111,0.04,0.04,0.06,1,LT500
9183,50000,1,1,2,24,19837,19855,21151,719,721,692,0.04,0.04,0.03,0,MT700
9184,130000,1,1,2,27,35194,35951,36713,1511,1511,1511,0.04,0.04,0.04,0,MT700
9185,50000,2,3,1,51,17398,17773,17368,2111,2111,2111,0.12,0.12,0.12,1,LT500
9186,260000,2,1,2,25,15393,22746,2946,11413,2961,3821,0.74,0.13,1.3,0,MT700
9194,390000,2,2,2,26,141387,128112,115514,4548,4111,3311,0.03,0.03,0.03,0,MT700
9195,460000,1,1,1,39,2495,2495,2495,1,1,1,0,0,0,1,LT500
9203,260000,2,1,1,38,189886,196398,194568,11111,11111,11111,0.06,0.06,0.06,0,MT700
9207,290000,2,3,1,29,171227,164584,161912,6111,6711,5111,0.04,0.04,0.03,0,MT700
9214,2.00E+05,2,1,1,37,84144,83699,121931,29111,71439,2738,0.35,0.85,0.02,0,MT700
9225,50000,1,2,2,50,11531,11239,5741,319,221,111,0.03,0.02,0.02,0,MT700
9235,40000,2,2,2,33,21746,21613,867,1162,1611,1542,0.05,0.07,1.78,0,MT700
9251,180000,2,2,1,30,71183,59519,78312,11111,21111,2111,0.16,0.35,0.03,0,MT700
9265,10000,2,1,2,27,9389,8345,8572,1,511,2111,0,0.06,0.25,0,MT700
9268,50000,1,1,2,33,18125,9163,11747,2111,2111,2111,0.12,0.23,0.18,0,MT700
9269,50000,2,2,2,22,19323,19728,21142,716,742,414,0.04,0.04,0.02,0,MT700
9270,70000,2,2,2,26,25338,25461,26118,916,952,877,0.04,0.04,0.03,0,MT700
9276,340000,2,2,2,27,6559,1924,11157,1933,11172,33,0.29,5.81,0,0,MT700
9277,450000,1,1,2,31,17871,11451,3571,11512,3581,37192,0.64,0.31,10.42,0,MT700
9283,280000,1,3,1,49,3115,582,14113,582,14113,4241,0.19,24.25,0.3,0,MT700
9296,30000,1,2,2,35,25579,25131,25526,1,912,2111,0,0.04,0.08,1,LT500
9299,20000,1,3,2,38,18335,18718,18475,669,664,682,0.04,0.04,0.04,0,MT700
9305,20000,1,2,2,30,17516,17924,18526,711,911,611,0.04,0.05,0.03,0,MT700
9309,50000,1,1,1,33,13725,13147,5932,5111,5932,25497,0.37,0.45,4.3,0,MT700
9326,80000,2,3,2,23,55983,59823,51519,6278,1,1567,0.11,0,0.03,0,LT500
9327,360000,1,1,2,30,12936,7971,7971,3111,1,1,0.24,0,0,0,LT500
9337,70000,1,1,2,31,35747,38981,43331,4111,5111,1,0.12,0.13,0,1,LT500
9338,70000,2,2,2,23,15754,15855,15111,726,353,99,0.05,0.02,0.01,1,LT500
9345,170000,2,1,1,36,1111,1111,1511,1111,1511,1111,1,1.36,0.74,0,MT700
9358,360000,2,1,2,33,26292,22279,551,557,551,2511,0.02,0.02,4.56,0,MT700
9361,240000,1,2,1,33,2221,3356,2221,3356,2221,3829,1.51,0.66,1.72,0,MT700
9367,20000,1,3,2,29,7337,8163,8769,1111,1111,2111,0.15,0.14,0.24,0,MT700
9378,130000,2,2,1,37,11167,12567,12567,2511,1,1,0.22,0,0,1,LT500
9379,350000,1,1,2,33,38575,34226,31126,1311,2111,865,0.03,0.06,0.03,0,MT700
9385,10000,1,2,2,26,8661,8841,9472,468,929,1,0.05,0.11,0,0,MT700
9390,40000,1,2,2,26,38897,41234,41536,2511,1511,1,0.06,0.04,0,0,MT700
9395,190000,1,3,2,34,55521,113761,116299,61111,5111,5111,1.1,0.04,0.04,0,MT700
9401,50000,1,2,1,34,18291,16886,27476,1111,1111,1111,0.06,0.07,0.04,1,LT500
9425,60000,2,1,2,31,38821,38166,39681,1,2411,1511,0,0.06,0.04,1,LT500
9431,20000,1,3,2,24,18159,18163,16991,511,1,1,0.03,0,0,0,LT500
9435,10000,2,2,2,22,9541,8971,9645,323,1611,311,0.03,0.18,0.03,0,MT700
9436,80000,1,3,2,43,12577,18376,23766,18431,23944,28457,1.47,1.3,1.2,0,MT700
9443,80000,2,1,2,25,41161,38124,37141,2111,3111,2111,0.05,0.08,0.06,0,MT700
9444,150000,1,1,2,31,4112,4112,6121,1,2119,5515,0,0.52,0.9,0,MT700
9445,130000,2,2,1,53,71835,62539,61916,2346,2641,31111,0.03,0.04,0.5,0,MT700
9459,1.00E+05,1,2,2,29,53191,55229,57144,3111,3111,3111,0.06,0.06,0.05,1,LT500
9460,230000,2,1,1,38,59147,52574,43723,5111,5111,3111,0.09,0.1,0.07,0,MT700
9472,360000,1,2,2,31,18694,11616,7516,58,7553,8758,0,0.65,1.17,0,MT700
9483,280000,2,1,1,47,194345,161184,174622,161184,15111,21111,0.83,0.09,0.12,0,MT700
9487,350000,1,1,2,32,4389,1717,4166,1725,4186,2476,0.39,2.44,0.59,0,MT700
9488,2.00E+05,2,1,2,37,28692,29119,43318,31111,15193,15151,1.08,0.52,0.35,0,MT700
9490,1.00E+05,2,1,1,52,3381,3666,2233,2111,1,975,0.62,0,0.44,0,LT500
9495,1.00E+05,1,3,2,25,81358,75117,76815,3111,3211,3411,0.04,0.04,0.04,1,LT500
9514,350000,1,1,2,31,131977,133167,41471,6287,2113,3,0.05,0.02,0,0,MT700
9522,220000,1,2,1,39,128157,131167,118683,4561,5117,171816,0.04,0.04,1.45,0,MT700
9523,230000,2,1,2,36,119772,115731,111222,5111,5111,5111,0.04,0.04,0.05,0,MT700
9526,150000,2,1,2,26,18411,1527,1527,1527,1,1,0.08,0,0,0,LT500
9536,2.00E+05,1,1,2,26,9463,3884,3133,1111,2151,11311,0.12,0.55,3.61,0,MT700
9537,240000,2,2,2,26,117318,117928,113799,4111,4112,4111,0.04,0.03,0.04,1,LT500
9557,280000,1,2,2,29,281455,276413,234617,1,8475,9266,0,0.03,0.04,1,LT500
9561,110000,2,2,3,27,49341,51289,44221,1959,5111,3111,0.04,0.1,0.07,0,MT700
9565,150000,2,1,1,40,5332,61826,5221,61826,5111,21111,11.6,0.08,4.04,0,MT700
9573,2.00E+05,2,1,1,33,5541,16378,4851,16378,4851,2255,2.96,0.3,0.46,0,MT700
9574,2.00E+05,1,1,1,34,816,4531,4245,4531,1,1,5.55,0,0,0,LT500
9575,10000,1,2,2,34,9611,11115,9158,811,1111,1111,0.08,0.1,0.12,0,MT700
9577,20000,1,2,1,40,19253,21113,19471,911,781,1,0.05,0.04,0,1,LT500
9584,20000,1,1,2,23,8294,8116,9382,1,1511,815,0,0.19,0.09,1,LT500
9593,3.00E+05,2,1,1,31,113347,114554,116357,4156,4311,6619,0.04,0.04,0.06,0,MT700
9596,5.00E+05,2,2,1,41,4333,1285,1969,1,1111,498,0,0.86,0.25,0,MT700
9598,180000,2,2,1,41,111328,113891,116823,4511,5111,4211,0.04,0.04,0.04,0,MT700
9602,140000,2,3,2,24,19244,17185,36377,1753,21111,938,0.09,1.23,0.03,0,MT700
9613,4.00E+05,1,1,1,44,22655,23417,16845,3111,1118,1111,0.14,0.05,0.07,0,MT700
9614,120000,1,1,1,34,111937,114159,112324,4111,1,8111,0.04,0,0.07,1,LT500
9616,30000,1,2,2,29,1438,719,1588,1,1588,1,0,2.21,0,0,MT700
9621,160000,2,3,1,49,3186,6959,5414,6971,5411,1816,2.19,0.78,0.34,0,MT700
9634,50000,2,2,2,27,45227,29436,11363,1196,343,154,0.03,0.01,0.01,0,LT500
